date,max_temp,min_temp,avg_temp
2026-05-21,23.2,11.0,17.1
2026-05-22,26.8,15.8,21.3
2026-05-23,29.7,20.3,25.0
2026-05-24,31.2,16.6,23.9
2026-05-25,33.9,19.8,26.85
2026-05-26,34.6,21.3,27.950000000000003
2026-05-27,25.6,16.5,21.05
2026-05-28,31.1,15.7,23.4
2026-05-29,25.7,18.9,22.299999999999997
2026-05-30,28.7,17.9,23.299999999999997
2026-05-31,23.0,16.3,19.65
2026-06-01,23.1,14.2,18.65
2026-06-02,19.8,14.5,17.15
2026-06-03,18.6,13.1,15.850000000000001
2026-06-04,18.7,13.6,16.15
